Order Date,Ship Date,Order ID,Order Priority,Ship Mode,Customer Name,Customer State,Zip Code,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Order Quantity,Sales,Discount,Profit,Unit Price,Shipping Cost,Product Base Margin
1018,2018,5406,4000,5000,6007,7011,8006,9001,10001,11000,12015,13260,14000,8,1095.27,0.03,-196.66,124.49,51.94,0.63
1018,2018,5408,4003,5002,6695,7001,8193,9003,10001,11002,12016,13078,14004,25,1809.0125,0.01,795.051,85.99,2.5,0.35
1018,2018,5411,4003,5002,6042,7000,8088,9002,10003,11001,12000,13249,14004,7,285.08,0.08,2.30000000000001,40.98,5.33,0.57
1018,2018,5449,4000,5000,6161,7007,8073,9002,10000,11000,12003,13615,14001,12,1466.95,0.02,-64.14,120.98,30.0,0.64
1018,2018,5449,4000,5002,6161,7007,8073,9002,10000,11002,12009,13947,14003,33,440.23,0.09,-43.61,13.99,7.51,0.39
1018,2018,5652,4002,5001,6297,7022,8051,9002,10000,11000,12008,13469,14005,24,269.57,0.0,33.47,10.4,5.4,0.51
1018,2018,5652,4002,5002,6297,7022,8051,9002,10000,11001,12011,13388,14006,18,98.94,0.1,-12.59,5.85,2.27,0.56
1018,2018,5833,4000,5002,6099,7004,8012,9001,10002,11002,12016,13068,14004,44,4357.117,0.07,1192.977,115.99,5.92,0.58
1018,2018,5838,4002,5002,6144,7005,8038,9001,10001,11001,12001,13227,14004,17,691.59,0.03,261.239,41.94,2.99,0.35
1018,2018,5838,4002,5002,6144,7005,8038,9001,10001,11001,12007,13936,14004,45,345.2,0.01,183.53,7.31,0.49,0.38
1018,2018,5846,4003,5002,6061,7002,8211,9003,10002,11000,12008,13641,14004,39,1818.76,0.02,843.12,46.94,6.77,0.44
1018,2018,5846,4003,5002,6061,7002,8211,9003,10002,11001,12014,13821,14002,26,4322.26,0.07,-618.95,167.27,35.0,0.85
1018,2018,5913,4001,5002,6457,7014,8024,9001,10001,11001,12006,13972,14004,1,15.0,0.1,-13.74,9.78,5.76,0.35
1018,2018,5916,4003,5002,6403,7007,8108,9002,10001,11002,12004,13744,14005,9,157.26,0.06,-18.84,17.48,1.99,0.45
1018,2018,5935,4002,5002,6378,7002,8210,9003,10000,11000,12008,13069,14004,7,98.55,0.07,23.16,13.79,8.78,0.43
1018,2018,5935,4002,5002,6378,7002,8210,9003,10000,11002,12004,13724,14004,37,1196.2,0.03,-73.77,30.98,6.5,0.79
1018,2018,5965,4001,5002,6462,7024,8132,9000,10003,11001,12010,14215,14004,3,75.81,0.06,-21.13,22.84,8.18,0.39
1018,2018,5965,4001,5002,6462,7024,8132,9000,10003,11002,12004,13672,14005,3,28.75,0.01,-31.43,8.46,3.62,0.61
1018,2018,5965,4001,5002,6462,7024,8132,9000,10003,11002,12016,13258,14003,38,259.7175,0.02,-118.481,7.99,5.03,0.6
1018,2018,6155,4002,5002,6619,7024,8133,9000,10000,11001,12006,13686,14004,41,1484.89,0.03,220.99,35.89,14.72,0.4
1018,2018,6163,4003,5000,6385,7014,8017,9001,10002,11000,12003,13613,14001,2,555.68,0.01,-336.3,243.98,62.94,0.57
1018,2018,6217,4004,5001,6493,7022,8044,9002,10002,11001,12012,13986,14006,45,125.21,0.01,37.99,2.62,0.8,0.39
1018,2018,6217,4004,5002,6493,7022,8044,9002,10002,11002,12016,13730,14004,9,924.1115,0.06,-287.991,125.99,8.08,0.57
1018,2018,6219,4003,5000,6123,7008,8175,9003,10001,11000,12003,13550,14001,13,3583.87,0.07,-113.08,284.98,69.55,0.6
1018,2018,6219,4003,5001,6123,7008,8175,9003,10001,11000,12008,14044,14003,45,4951.36,0.03,1759.72,107.53,5.81,0.65
1018,2018,6219,4003,5001,6123,7008,8175,9003,10001,11001,12001,14110,14004,21,151.86,0.1,-54.671,7.1,6.05,0.39
1018,2018,6227,4001,5001,6383,7020,8153,9000,10002,11001,12001,14105,14004,41,225.06,0.05,7.3015,5.34,2.99,0.38
1018,2018,6227,4001,5002,6383,7020,8153,9000,10002,11001,12006,13886,14004,47,1041.78,0.1,283.79,23.99,6.71,0.35
1018,2018,6238,4001,5002,6216,7006,8079,9002,10002,11002,12016,13045,14004,19,1083.4015,0.02,64.53,65.99,8.99,0.56
1018,2018,6325,4004,5001,6000,7011,8002,9001,10001,11001,12010,14194,14004,23,164.02,0.03,-47.64,6.68,6.15,0.37
1018,2018,6325,4004,5001,6000,7011,8002,9001,10001,11002,12016,14085,14004,26,4701.69,0.0,1148.904,205.99,2.5,0.59
1018,2018,6325,4004,5002,6000,7011,8002,9001,10001,11001,12013,13133,14005,23,136.81,0.01,-30.51,5.68,3.6,0.56
1018,2018,6486,4000,5002,6035,7010,8045,9002,10001,11002,12004,13663,14005,48,414.42,0.04,-380.2,8.46,8.99,0.79
1018,2018,6494,4002,5002,6692,7012,8121,9000,10002,11001,12010,13889,14006,26,122.51,0.06,45.14,4.98,0.8,0.36
1018,2018,6494,4002,5002,6692,7012,8121,9000,10002,11002,12016,13999,14004,27,2846.361,0.08,453.654,125.99,7.69,0.59
1018,2018,6530,4003,5002,6453,7010,8046,9002,10003,11000,12008,13740,14006,29,208.04,0.1,14.77,7.59,4.0,0.42
1018,2018,6615,4003,5002,6457,7014,8024,9001,10001,11001,12000,13593,14003,34,801.98,0.0,-99.95,21.66,13.99,0.52
1018,2018,6625,4000,5001,6036,7024,8128,9000,10001,11001,12013,13126,14005,29,184.77,0.0,-71.96,5.74,5.3,0.55
1018,2018,6653,4004,5002,6371,7024,8129,9000,10003,11000,12008,13739,14006,47,329.06,0.08,-175.15,7.28,7.98,0.42
1018,2018,6691,4001,5002,6499,7002,8211,9003,10003,11000,12008,14042,14006,20,873.82,0.1,244.45,45.98,4.8,0.68
1018,2018,6691,4001,5002,6499,7002,8211,9003,10003,11001,12014,14047,14004,9,130.43,0.03,-8.7,13.48,4.51,0.59
1018,2018,6762,4002,5002,6536,7008,8171,9003,10002,11002,12016,14086,14004,48,2688.0825,0.04,844.821,65.99,2.5,0.56
1018,2018,6831,4000,5002,6432,7010,8050,9002,10001,11001,12010,14129,14004,49,617.34,0.06,47.1,12.28,6.47,0.38
1018,2018,6831,4000,5002,6446,7011,8006,9001,10001,11000,12008,13035,14006,16,60.76,0.03,5.25,3.7,1.61,0.44
1018,2018,6857,4004,5002,6059,7009,8141,9000,10001,11001,12001,13507,14004,8,157.51,0.01,46.478,18.94,1.49,0.35
1018,2018,6857,4004,5002,6059,7009,8141,9000,10001,11001,12011,13870,14006,33,97.78,0.09,-31.22,2.98,2.03,0.57
1018,2018,6879,4001,5002,6272,7005,8037,9001,10002,11001,12011,13793,14006,18,50.15,0.09,-2.39,2.78,0.97,0.59
1018,2018,6988,4004,5002,6349,7011,8004,9001,10001,11000,12008,13361,14003,20,205.33,0.0,10.68,9.77,6.02,0.48
1018,2018,7063,4002,5000,6436,7003,8165,9003,10003,11002,12009,13713,14001,23,1914.16,0.01,128.43,80.97,33.6,0.37
1018,2018,7150,4001,5000,6300,7009,8140,9000,10000,11000,12015,13261,14000,20,5304.42,0.01,-406.25,262.11,62.74,0.75
1018,2018,7151,4001,5002,6306,7007,8108,9002,10000,11001,12014,13884,14004,1,18.16,0.03,-7.25,12.28,6.13,0.57
1018,2018,7166,4001,5000,6175,7004,8012,9001,10002,11000,12015,13689,14000,45,3327.84,0.06,-3033.57,70.89,89.3,0.69
1018,2018,7208,4002,5002,6071,7010,8048,9002,10001,11001,12010,13953,14006,21,793.85,0.01,308.53,37.94,5.08,0.38
1018,2018,7209,4001,5002,6468,7008,8168,9003,10001,11001,12007,13186,14004,25,67.45,0.05,24.28,2.61,0.5,0.39
1018,2018,7252,4001,5002,6049,7008,8170,9003,10002,11001,12001,13518,14004,29,1935.25,0.04,652.188,63.98,11.55,0.38
1018,2018,7252,4001,5002,6049,7008,8170,9003,10002,11001,12011,13283,14005,13,278.5,0.1,-6.23,22.01,5.53,0.59
1018,2018,7252,4001,5002,6049,7008,8170,9003,10002,11001,12014,13661,14004,42,5423.58,0.01,1361.56,120.33,19.99,0.59
1018,2018,7259,4001,5000,6335,7002,8211,9003,10003,11000,12015,13263,14000,7,1822.83,0.08,-344.96,259.71,66.67,0.65
1018,2018,7299,4000,5002,6419,7006,8083,9002,10001,11001,12010,13969,14006,1,29.99,0.07,-8.88,21.98,8.32,0.39
1018,2018,7369,4002,5002,6789,7022,8056,9002,10002,11002,12004,13719,14004,29,475.58,0.04,108.21,15.98,4.0,0.37
1018,2018,7370,4000,5002,6120,7007,8076,9002,10002,11001,12007,13195,14004,4,20.19,0.03,1.3,4.91,0.5,0.36
1018,2018,7370,4000,5002,6120,7007,8076,9002,10002,11001,12011,13771,14006,43,74.99,0.08,-8.95,1.82,0.83,0.57
1018,2018,7379,4002,5001,6296,7009,8138,9000,10002,11001,12001,13110,14004,50,274.04,0.1,-243.869,5.38,7.57,0.36
1018,2018,7437,4001,5002,6751,7019,8068,9002,10000,11001,12014,13638,14004,31,5875.66,0.02,1856.12,178.47,19.99,0.55
1018,2018,7488,4000,5002,6128,7005,8035,9001,10001,11001,12007,13394,14004,1,97.13,0.05,-37.06,98.31,0.49,0.36
1018,2018,7520,4004,5002,6512,7023,8224,9003,10001,11001,12010,14224,14004,41,277.35,0.02,-103.28,6.48,6.57,0.37
1018,2018,7520,4004,5002,6512,7023,8224,9003,10001,11002,12009,13319,14003,22,399.64,0.04,-17.72,17.98,8.51,0.4
1018,2018,7539,4002,5002,6644,7002,8218,9003,10003,11001,12011,13790,14006,23,103.2,0.02,17.89,4.28,0.94,0.56
1018,2018,7539,4002,5002,6644,7002,8218,9003,10003,11001,12012,13122,14006,9,30.65,0.03,0.0800000000000001,3.29,1.35,0.4
1018,2018,7539,4002,5002,6644,7002,8218,9003,10003,11002,12004,13753,14005,15,144.14,0.05,12.09,9.78,1.99,0.43
1018,2018,7609,4002,5002,6534,7012,8126,9000,10002,11001,12007,13197,14004,47,178.51,0.0,82.3,3.75,0.5,0.37
1018,2018,7609,4002,5002,6534,7012,8126,9000,10002,11001,12012,14016,14006,15,31.32,0.0,-30.26,1.86,2.58,0.82
1018,2018,7610,4004,5002,6654,7018,8116,9000,10001,11002,12016,14061,14004,8,1391.7645,0.08,-426.074,205.99,8.99,0.56
1018,2018,7691,4001,5002,6565,7011,8007,9001,10002,11002,12016,13025,14004,47,2766.818,0.03,846.945,65.99,5.92,0.55
1018,2018,7756,4002,5000,6639,7022,8052,9002,10000,11001,12000,13600,14001,26,1846.2,0.04,-584.93,68.81,60.0,0.41
1018,2018,7756,4002,5001,6639,7022,8052,9002,10000,11001,12001,13501,14004,42,372.69,0.01,-177.031,8.04,8.94,0.4
1018,2018,7756,4002,5001,6639,7022,8052,9002,10000,11001,12010,13681,14006,44,185.82,0.05,11.45,4.2,2.26,0.36
1018,2018,7756,4002,5002,6639,7022,8052,9002,10000,11001,12007,13202,14004,11,32.03,0.09,7.41,3.15,0.5,0.37
1018,2018,7826,4004,5002,6047,7018,8112,9000,10002,11000,12008,13468,14005,47,1020.88,0.08,173.94,22.72,8.99,0.44
1018,2018,7852,4001,5002,6063,7001,8187,9003,10003,11002,12009,13318,14003,46,5699.22,0.09,2812.63,150.98,13.99,0.38
1018,2018,8025,4001,5001,6765,7016,8025,9001,10000,11001,12010,14125,14006,11,54.61,0.08,14.99,4.76,0.88,0.39
1018,2018,8047,4000,5002,6121,7022,8056,9002,10001,11001,12000,13577,14003,39,438.8,0.09,-84.19,11.7,6.96,0.5
1018,2018,8055,4002,5002,6750,7023,8220,9003,10001,11001,12011,13870,14006,5,17.06,0.03,-7.54,2.98,2.03,0.57
1018,2018,8150,4004,5002,6088,7016,8032,9001,10001,11001,12000,13597,14003,1,21.45,0.01,-7.22,14.42,6.75,0.52
1018,2018,8150,4004,5002,6088,7016,8032,9001,10001,11001,12001,13538,14004,44,5347.13,0.08,1886.4135,122.99,19.99,0.37
1018,2018,8152,4003,5000,6320,7019,8070,9002,10003,11000,12015,13610,14000,19,657.232,0.1,-673.69,44.43,46.59,0.67
1018,2018,8152,4003,5002,6320,7019,8070,9002,10003,11001,12011,13288,14005,41,902.19,0.08,-49.66,22.99,8.99,0.57
1018,2018,8219,4002,5002,6561,7018,8110,9000,10000,11001,12000,13251,14004,10,842.19,0.0,157.45,80.98,4.5,0.59
1018,2018,8250,4001,5000,6661,7016,8026,9001,10001,11000,12003,13602,14001,46,12719.7,0.03,-545.82,280.98,57.0,0.78
1018,2018,8250,4001,5002,6661,7016,8026,9001,10001,11001,12011,13925,14006,48,109.78,0.03,4.48,2.2,1.2,0.41
1018,2018,8253,4001,5002,6210,7007,8108,9002,10002,11000,12008,14049,14003,30,1775.33,0.05,365.25,60.65,12.23,0.64
1018,2018,8270,4002,5001,6643,7000,8093,9002,10002,11002,12016,13370,14004,12,1171.232,0.04,-43.252,115.99,2.5,0.58
1018,2018,8296,4000,5002,6387,7016,8030,9001,10000,11000,12008,13440,14002,24,2239.52,0.04,330.5,95.46,18.13,0.56
1018,2018,8472,4002,5002,6381,7019,8068,9002,10001,11001,12010,14218,14004,34,223.59,0.04,-66.05,6.48,5.74,0.37
1018,2019,3499,4002,5002,6525,7003,8165,9003,10002,11001,12011,13271,14006,9,46.48,0.01,-1.82,4.63,1.93,0.52
1018,2019,4197,4003,5000,6669,7007,8074,9002,10002,11001,12000,13600,14001,13,951.31,0.06,-333.07,68.81,60.0,0.41
1018,2019,4831,4002,5002,6434,7003,8167,9003,10001,11001,12001,13659,14004,33,124.78,0.09,-122.6705,3.98,5.26,0.38
1018,2019,4831,4002,5002,6434,7003,8167,9003,10001,11001,12011,13217,14006,22,123.4,0.1,30.5,5.84,0.83,0.49
1018,2019,4884,4004,5002,6276,7023,8226,9003,10002,11001,12011,13911,14006,39,105.89,0.08,4.13,2.84,0.93,0.54
1018,2019,5021,4001,5002,6087,7011,8006,9001,10001,11001,12001,13537,14004,20,515.37,0.04,9.8175,24.92,12.98,0.39
1018,2019,5213,4001,5002,6557,7021,8181,9003,10002,11001,12014,14062,14004,24,1049.49,0.05,-5.41,43.57,16.36,0.55
1018,2019,5345,4004,5002,6546,7014,8021,9001,10001,11002,12004,13476,14004,29,593.32,0.03,28.99,20.95,4.0,0.6
1018,2019,6653,4004,5000,6371,7024,8129,9000,10003,11000,12003,13561,14001,10,1004.89,0.0,-189.02,89.99,42.0,0.66
1018,2019,6983,4004,5002,6678,7002,8214,9003,10003,11001,12001,13654,14004,3,554.32,0.01,-62.1345,172.99,19.99,0.39
1018,2019,6983,4004,5002,6678,7002,8214,9003,10003,11002,12016,13098,14006,15,1073.567,0.04,-305.965,85.99,0.99,0.85
1018,2019,8055,4002,5002,6750,7023,8220,9003,10001,11002,12004,13808,14004,12,600.86,0.09,-82.67,53.98,5.5,0.62
1019,2019,3017,4000,5002,6414,7001,8191,9003,10000,11001,12014,13425,14003,14,174.89,0.06,-37.04,12.44,6.27,0.57
1019,2019,3057,4004,5002,6130,7012,8124,9000,10000,11000,12008,13512,14005,21,146.69,0.05,4.43,6.64,4.95,0.37
1019,2019,3057,4004,5002,6130,7012,8124,9000,10000,11001,12000,13595,14003,19,394.27,0.08,30.94,21.78,5.94,0.5
1019,2019,3141,4002,5000,6174,7003,8158,9003,10002,11000,12002,13302,14000,31,7180.83,0.02,487.17,220.98,64.66,0.62
1019,2019,3141,4002,5002,6174,7003,8158,9003,10002,11001,12001,13659,14004,39,158.46,0.06,-130.663,3.98,5.26,0.38
1019,2019,3141,4002,5002,6174,7003,8158,9003,10002,11002,12016,13096,14006,5,89.335,0.06,-107.096,20.99,2.5,0.81
1019,2019,3231,4000,5002,6666,7010,8048,9002,10000,11001,12000,13598,14004,36,508.73,0.08,-229.67,14.81,13.32,0.43
1019,2019,3298,4000,5002,6343,7009,8140,9000,10001,11001,12011,13351,14006,36,65.39,0.09,-0.46,1.82,1.0,0.4
1019,2019,3331,4000,5002,6406,7015,8206,9003,10000,11001,12010,14231,14004,43,264.75,0.08,-212.51,6.48,8.4,0.37
1019,2019,3334,4001,5002,6590,7000,8097,9002,10002,11002,12004,13142,14004,48,7518.12,0.04,1027.63,152.48,6.5,0.74
1019,2019,3461,4000,5002,6095,7016,8027,9001,10001,11001,12010,13966,14006,11,109.37,0.07,25.96,10.31,1.79,0.38
1019,2019,3468,4000,5002,6691,7011,8004,9001,10001,11001,12011,13797,14006,4,12.8,0.0,-2.21,2.88,0.7,0.56
1019,2019,3608,4001,5000,6659,7009,8136,9000,10001,11000,12002,13895,14000,23,21062.91,0.01,5713.53,880.98,44.55,0.62
1019,2019,3761,4002,5002,6574,7022,8054,9002,10003,11001,12010,14139,14004,2,22.07,0.07,-15.45,5.98,10.39,0.4
1019,2019,3827,4004,5002,6716,7013,8146,9000,10002,11002,12016,13258,14003,43,292.808,0.05,-129.69,7.99,5.03,0.6
1019,2019,3836,4003,5000,6306,7007,8108,9002,10001,11000,12003,13561,14001,38,3632.6,0.0,-400.33,89.99,42.0,0.66
1019,2019,3903,4002,5002,6625,7016,8029,9001,10000,11001,12010,14201,14004,12,81.9,0.08,-23.52,6.68,5.2,0.37
1019,2019,3910,4004,5002,6675,7009,8134,9000,10002,11000,12008,13944,14004,49,1058.43,0.02,245.0,20.28,6.68,0.53
1019,2019,3944,4003,5002,6280,7012,8122,9000,10001,11001,12011,13288,14005,38,871.25,0.06,-14.31,22.99,8.99,0.57
1019,2019,3944,4003,5002,6280,7012,8122,9000,10001,11001,12011,13645,14005,46,537.87,0.05,-162.24,11.66,7.95,0.58
1019,2019,3978,4004,5001,6349,7011,8004,9001,10001,11001,12011,13874,14006,15,308.54,0.0,76.42,19.84,4.1,0.44
1019,2019,3980,4000,5002,6547,7001,8191,9003,10003,11001,12010,14148,14004,35,233.39,0.06,-197.39,6.48,9.54,0.37
1019,2019,4041,4001,5002,6125,7012,8122,9000,10002,11001,12007,13181,14004,30,102.24,0.09,37.79,3.69,0.5,0.38
1019,2019,4042,4002,5001,6198,7020,8150,9000,10002,11001,12010,14132,14004,38,1785.74,0.03,739.48,48.04,7.23,0.37
1019,2019,4042,4002,5002,6198,7020,8150,9000,10002,11002,12004,13028,14005,26,165.37,0.06,-80.11,6.6,4.07,0.66
1019,2019,4081,4002,5000,6496,7011,8002,9001,10002,11002,12009,13587,14001,45,4729.85,0.03,2014.82,100.97,14.0,0.37
1019,2019,4137,4000,5000,6764,7021,8183,9003,10002,11000,12002,13305,14000,14,1406.07,0.1,-701.91,100.98,57.38,0.78
1019,2019,4137,4000,5002,6764,7021,8183,9003,10002,11001,12001,13540,14004,14,1676.44,0.02,607.495,120.98,9.07,0.35
1019,2019,4137,4000,5002,6764,7021,8183,9003,10002,11001,12014,13143,14004,30,1771.67,0.09,338.95,59.76,9.71,0.57
1019,2019,4138,4000,5000,6274,7011,8008,9001,10002,11000,12003,13616,14001,24,5407.31,0.04,1068.48,226.67,28.16,0.59
1019,2019,4158,4000,5002,6387,7016,8030,9001,10003,11001,12010,14130,14004,37,2116.62,0.06,745.45,55.98,13.88,0.36
1019,2019,4177,4000,5000,6380,7011,8006,9001,10001,11000,12003,13554,14001,19,5297.47,0.02,-158.93,270.98,50.0,0.77
1019,2019,4177,4000,5002,6380,7011,8006,9001,10001,11001,12010,13967,14006,20,95.3,0.0,29.68,4.48,1.22,0.36
1019,2019,4192,4004,5002,6180,7008,8170,9003,10000,11001,12010,13953,14006,7,283.57,0.02,71.21,37.94,5.08,0.38
1019,2019,4258,4001,5000,6578,7022,8053,9002,10001,11000,12015,13291,14000,12,2050.712,0.05,-381.04,218.75,69.64,0.72
1019,2019,4258,4001,5002,6578,7022,8053,9002,10001,11001,12000,13593,14003,29,597.66,0.08,-178.0,21.66,13.99,0.52
1019,2019,4258,4001,5002,6578,7022,8053,9002,10001,11002,12016,13102,14005,45,1403.741,0.01,622.251,35.99,3.3,0.39
1019,2019,4258,4001,5002,6578,7022,8053,9002,10001,11002,12016,13702,14004,10,1246.3635,0.06,-339.108,155.99,8.99,0.58
1019,2019,4264,4001,5002,6036,7024,8128,9000,10001,11001,12011,13007,14006,7,37.3,0.0,5.03,4.84,0.71,0.52
1019,2019,4292,4004,5002,6564,7000,8087,9002,10001,11001,12012,13820,14006,4,5.31,0.0,-1.5,1.14,0.7,0.38
1019,2019,4336,4000,5001,6457,7014,8024,9001,10001,11001,12001,13541,14004,41,320.42,0.03,-66.3665,7.68,6.16,0.35
1019,2019,4336,4000,5002,6457,7014,8024,9001,10001,11000,12008,13989,14004,35,266.64,0.07,-36.76,7.96,4.95,0.41
1019,2019,4375,4004,5000,6477,7020,8155,9000,10003,11000,12003,13557,14001,11,1378.72,0.07,-640.6,122.99,70.2,0.74
1019,2019,4413,4003,5002,6404,7012,8120,9000,10000,11001,12010,14163,14004,9,50.93,0.06,-34.98,5.28,6.26,0.4
1019,2019,4413,4003,5002,6404,7012,8120,9000,10000,11001,12010,14174,14004,44,792.8,0.08,26.27,18.97,9.54,0.37
1019,2019,4413,4003,5002,6404,7012,8120,9000,10000,11002,12016,14001,14004,14,782.4505,0.06,-11.396,65.99,3.99,0.59
1019,2019,4571,4001,5002,6637,7015,8206,9003,10001,11001,12007,13187,14004,28,101.25,0.05,40.9,3.75,0.5,0.37
1019,2019,4574,4004,5002,6553,7014,8020,9001,10003,11002,12004,13761,14004,31,633.56,0.09,-158.87,20.97,6.5,0.78
1019,2019,4619,4000,5001,6439,7021,8184,9003,10001,11001,12010,13953,14006,40,1567.51,0.01,711.74,37.94,5.08,0.38
1019,2019,4619,4000,5002,6439,7021,8184,9003,10001,11001,12014,13492,14004,17,1914.65,0.01,73.45,111.03,8.64,0.78
1019,2019,4641,4004,5002,6312,7013,8147,9000,10003,11001,12000,13636,14004,27,9293.82,0.08,2437.17,363.25,19.99,0.57
1019,2019,4641,4004,5002,6312,7013,8147,9000,10003,11001,12011,13789,14006,27,80.79,0.0,12.58,2.88,0.7,0.56
1019,2019,4685,4000,5001,6290,7023,8219,9003,10002,11001,12001,13542,14004,24,349.65,0.1,28.5515,14.48,6.46,0.38
1019,2019,4685,4000,5002,6290,7023,8219,9003,10002,11000,12008,13728,14002,46,4814.12,0.03,855.14,102.3,21.26,0.59
1019,2019,4725,4001,5002,6618,7000,8095,9002,10003,11002,12016,14005,14004,48,5085.907,0.03,1366.686,125.99,8.08,0.57
1019,2019,4728,4004,5002,6538,7022,8054,9002,10001,11002,12016,13079,14005,44,1372.9455,0.0,429.885,35.99,1.25,0.57
1019,2019,4781,4003,5002,6010,7012,8120,9000,10001,11001,12001,13513,14004,11,152.67,0.04,12.7585,12.95,4.98,0.4
1019,2019,4781,4003,5002,6010,7012,8120,9000,10001,11002,12009,13319,14003,2,42.31,0.06,-61.01,17.98,8.51,0.4
1019,2019,4782,4003,5002,6301,7005,8039,9001,10000,11001,12012,13268,14006,33,47.99,0.06,3.86,1.48,0.7,0.37
1019,2019,4782,4003,5002,6301,7005,8039,9001,10000,11002,12016,13050,14004,23,829.617,0.1,25.533,45.99,4.99,0.57
1019,2019,4787,4004,5002,6519,7015,8203,9003,10001,11001,12010,14133,14004,6,124.65,0.01,13.34,18.97,5.21,0.37
1019,2019,4871,4003,5002,6771,7023,8226,9003,10003,11001,12014,13499,14004,32,4976.6,0.06,601.88,161.55,19.99,0.66
1019,2019,5009,4000,5002,6691,7011,8004,9001,10001,11001,12001,13856,14004,32,563.08,0.1,112.965,18.99,5.23,0.37
1019,2019,5016,4000,5001,6634,7007,8107,9002,10002,11001,12010,14149,14004,16,581.52,0.03,175.16,35.44,7.5,0.38
1019,2019,5016,4000,5002,6634,7007,8107,9002,10002,11001,12011,13795,14006,5,19.17,0.1,-16.42,3.28,3.97,0.56
1019,2019,5077,4001,5002,6183,7001,8196,9003,10000,11001,12012,13996,14006,18,144.84,0.0,21.49,7.89,2.82,0.4
1019,2019,5077,4001,5002,6183,7001,8196,9003,10000,11002,12004,13666,14005,34,209.12,0.05,-116.21,5.98,4.38,0.75
1019,2019,5133,4003,5002,6623,7017,8062,9002,10003,11000,12008,13014,14004,45,852.05,0.1,-20.6,19.98,10.49,0.49
1019,2019,5194,4002,5002,6402,7011,8009,9001,10002,11001,12007,13193,14004,42,163.08,0.09,66.17,4.13,0.5,0.39
1019,2019,5203,4001,5002,6052,7005,8033,9001,10003,11001,12010,14145,14004,2,15.31,0.01,-8.15,4.98,4.86,0.38
1019,2019,5203,4001,5002,6052,7005,8033,9001,10003,11002,12004,14026,14005,1,17.19,0.0,-35.34,14.48,1.99,0.49
1019,2019,5203,4001,5002,6052,7005,8033,9001,10003,11002,12004,14072,14004,27,2689.48,0.04,399.93,99.99,19.99,0.5
1019,2019,5216,4003,5002,6422,7000,8101,9002,10000,11002,12016,13059,14004,24,1840.8535,0.01,424.638,85.99,2.79,0.58
1019,2019,5303,4001,5002,6305,7012,8124,9000,10002,11001,12011,13922,14006,16,102.5,0.1,13.84,6.68,1.5,0.48
1019,2019,5377,4001,5002,6144,7005,8038,9001,10001,11001,12012,13987,14006,49,120.77,0.03,19.86,2.47,1.02,0.38
1019,2019,5393,4001,5002,6525,7003,8165,9003,10002,11002,12004,13672,14005,16,131.72,0.09,-42.61,8.46,3.62,0.61
1019,2019,5438,4003,5002,6456,7002,8213,9003,10002,11001,12000,13483,14004,21,424.13,0.06,57.17,20.27,3.99,0.57
1019,2019,5438,4003,5002,6456,7002,8213,9003,10002,11001,12011,13849,14006,7,69.4,0.09,12.02,9.93,1.09,0.43
1019,2019,5441,4003,5001,6791,7007,8108,9002,10001,11002,12016,13082,14005,44,2094.978,0.06,697.293,55.99,1.25,0.55
1019,2019,5493,4004,5002,6620,7008,8168,9003,10000,11001,12011,13646,14004,19,639.3,0.05,30.21,34.99,7.73,0.59
1019,2019,5536,4000,5002,6606,7020,8153,9000,10001,11001,12001,13231,14004,22,106.69,0.01,-76.6015,4.54,5.83,0.36
1019,2019,5572,4002,5002,6409,7012,8124,9000,10001,11002,12004,13255,14004,23,631.99,0.08,-43.96,27.48,4.0,0.75
1019,2019,5592,4003,5002,6715,7010,8048,9002,10000,11001,12007,13198,14004,28,90.5,0.03,24.71,3.08,0.99,0.37
1019,2019,5631,4002,5002,6544,7024,8131,9000,10000,11002,12004,14089,14005,6,195.75,0.02,-31.24,33.29,1.99,0.41
1019,2019,5728,4000,5000,6611,7021,8180,9003,10002,11000,12003,13267,14001,33,3268.56,0.03,-1181.71,95.95,74.35,0.57
1019,2019,5728,4000,5002,6611,7021,8180,9003,10002,11001,12012,13268,14006,15,22.45,0.03,0.78,1.48,0.7,0.37
1019,2019,5765,4002,5001,6134,7018,8117,9000,10001,11002,12005,13321,14002,7,4667.28,0.09,-362.88,699.99,24.49,0.41
1019,2019,5829,4003,5002,6020,7000,8084,9002,10002,11001,12010,13136,14006,30,201.37,0.1,59.84,6.98,1.6,0.38
1019,2019,5860,4002,5002,6159,7009,8141,9000,10003,11000,12008,13807,14005,14,215.52,0.02,75.83,14.34,5.0,0.49
1019,2019,5860,4002,5002,6159,7009,8141,9000,10003,11001,12012,13820,14006,8,10.46,0.0,-0.89,1.14,0.7,0.38
1019,2019,5864,4003,5001,6400,7009,8135,9000,10001,11001,12000,13636,14004,21,7512.03,0.09,2017.64,363.25,19.99,0.57
1019,2019,5884,4002,5001,6294,7021,8182,9003,10000,11001,12001,13328,14004,20,191.43,0.06,39.4995,8.69,2.99,0.39
1019,2019,5884,4002,5002,6294,7021,8182,9003,10000,11001,12014,13768,14004,34,1234.85,0.03,212.2,34.76,8.22,0.57
1019,2019,5896,4000,5002,6676,7008,8175,9003,10000,11001,12001,14013,14004,45,182.7,0.08,-156.4115,4.24,5.41,0.35
1019,2019,5896,4000,5002,6676,7008,8175,9003,10000,11001,12007,13177,14004,46,141.08,0.04,36.96,3.08,0.99,0.37
